,momentum_126d,olps_rmr,xgboost_trend,hmm_garch
2008-05-27,0.006846221470047986,-0.006846221470047986,0.0,0.0
2008-05-28,0.003962890483361736,-0.003962890483361736,0.0,0.0
2008-05-29,0.005334937252062799,-0.005334937252062799,0.0,0.0
2008-05-30,0.0015161665944682934,-0.0015161665944682934,0.0,0.0
2008-06-02,-0.010504263761414556,0.010504263761414556,0.0,0.0
2008-06-03,-0.005787827748960472,0.005787827748960472,0.0,0.0
2008-06-04,-0.0003266963555412783,0.0003266963555412783,0.0,0.0
2008-06-05,0.019496150601372664,-0.019496150601372664,0.0,0.0
2008-06-06,-0.030889208795217615,0.0,0.0,0.0
2008-06-09,0.0007936884587542714,0.0,0.0,0.0
2008-06-10,-0.002438071565889488,0.0,0.0,0.0
2008-06-11,-0.01689434363076614,0.0,0.0,0.0
2008-06-12,0.0032796987733647587,0.0,0.0,0.0
2008-06-13,0.015046261393385496,0.0,0.0,0.0
2008-06-16,8.086979639654324e-05,0.0,0.0,0.0
2008-06-17,-0.006771332979186417,0.0,0.0,0.0
2008-06-18,-0.009711824147480841,0.0,0.0,0.0
2008-06-19,0.003752324501292925,0.0,0.0,0.0
2008-06-20,-0.01854285587797533,0.0,0.0,0.0
2008-06-23,5.307283862721057e-05,0.0,0.0,0.0
2008-06-24,-0.002814841378983357,0.0,0.0,0.0
2008-06-25,0.005843407020038827,0.0,0.0,0.0
2008-06-26,-0.029365225496321257,0.0,0.0,0.0
2008-06-27,-0.0037174293266512004,0.0,0.0,0.0
2008-06-30,0.0012672250121246176,0.0,0.0,0.0
2008-07-01,0.003835964202880904,0.0,0.0,0.0
2008-07-02,-0.01820362050746238,0.0,0.0,0.0
2008-07-03,0.0010939223012293997,0.0,0.0,0.0
2008-07-07,-0.008385434805281422,0.0,0.0,0.0
2008-07-08,0.01708034877731812,0.01708034877731812,0.01708034877731812,0.0
2008-07-09,-0.022776172472122824,-0.022776172472122824,-0.022776172472122824,0.0
2008-07-10,0.0069897513852792414,0.0069897513852792414,0.0069897513852792414,0.0
2008-07-11,-0.011089943474586694,-0.011089943474586694,-0.011089943474586694,0.0
2008-07-14,-0.00902785943768214,-0.00902785943768214,-0.00902785943768214,0.0
2008-07-15,-0.010901257116461394,-0.010901257116461394,-0.010901257116461394,0.0
2008-07-16,0.02506354406105049,0.02506354406105049,0.02506354406105049,0.0
2008-07-17,0.012012559511679566,0.012012559511679566,0.012012559511679566,0.0
2008-07-18,0.00028572698776629935,0.00028572698776629935,0.00028572698776629935,0.0
2008-07-21,-0.0005394340212933058,-0.0005394340212933058,-0.0005394340212933058,0.0
2008-07-22,0.013492063492063444,0.013492063492063444,0.013492063492063444,0.0
2008-07-23,0.004064167115309214,0.004064167115309214,0.004064167115309214,0.0
2008-07-24,-0.023124422822433988,-0.023124422822433988,-0.023124422822433988,0.0
2008-07-25,0.00416750805589583,0.00416750805589583,0.00416750805589583,0.0
2008-07-28,-0.01859656410350974,-0.01859656410350974,-0.01859656410350974,0.0
2008-07-29,0.023356008464828548,0.023356008464828548,0.023356008464828548,0.0
2008-07-30,0.01667199129814123,0.01667199129814123,0.01667199129814123,0.0
2008-07-31,-0.013143759639368535,-0.013143759639368535,-0.013143759639368535,0.0
2008-08-01,-0.005578395005305659,-0.005578395005305659,-0.005578395005305659,0.0
2008-08-04,-0.00896608636190177,-0.00896608636190177,-0.00896608636190177,0.0
2008-08-05,0.028718741112345736,0.028718741112345736,0.028718741112345736,0.0
2008-08-06,0.003354349438903892,-0.003354349438903892,0.0,0.0
2008-08-07,-0.017933738369047658,0.017933738369047658,0.0,0.0
2008-08-08,0.02389283474318682,-0.02389283474318682,0.0,0.0
2008-08-11,0.006942730477737413,-0.006942730477737413,0.0,0.0
2008-08-12,-0.012050670422580567,0.012050670422580567,0.0,0.0
2008-08-13,-0.0029156630132689543,0.0029156630132689543,0.0,0.0
2008-08-14,0.005521801403690407,-0.005521801403690407,0.0,0.0
2008-08-15,0.004075933919094776,-0.004075933919094776,0.0,0.0
2008-08-18,-0.015097809523290096,0.015097809523290096,0.0,0.0
2008-08-19,-0.009314902555218274,0.009314902555218274,0.0,0.0
2008-08-20,0.006197331643397197,-0.006197331643397197,0.0,0.0
2008-08-21,0.0024949640993341404,-0.0024949640993341404,0.0,0.0
2008-08-22,0.011332671321386378,-0.011332671321386378,0.0,0.0
2008-08-25,-0.019625434383095275,0.019625434383095275,0.0,0.0
2008-08-26,0.0036863724474374138,-0.0036863724474374138,0.0,0.0
2008-08-27,0.007982653959549557,-0.007982653959549557,0.0,0.0
2008-08-28,0.014840144050698667,-0.014840144050698667,0.0,0.0
2008-08-29,-0.013723665251360151,0.013723665251360151,0.0,0.0
2008-09-02,-0.004092514347066145,0.004092514347066145,0.0,0.0
2008-09-03,-0.0020350785667978544,0.0020350785667978544,0.0,0.0
2008-09-04,-0.02992205759970956,0.02992205759970956,0.0,0.0
2008-09-05,0.004430764724152825,0.004430764724152825,0.0,0.0
2008-09-08,0.02051016192977806,0.02051016192977806,0.0,0.0
2008-09-09,-0.03413816796421554,-0.03413816796421554,0.0,0.0
2008-09-10,0.006149422411268146,0.006149422411268146,0.0,0.0
2008-09-11,0.013806377411702098,0.013806377411702098,0.0,0.0
2008-09-12,0.002121534158087801,0.002121534158087801,0.0,0.0
2008-09-15,-0.04713589702129706,-0.04713589702129706,0.0,0.0
2008-09-16,0.017523287725070613,0.017523287725070613,0.0,0.0
2008-09-17,-0.04714070706031326,-0.04714070706031326,0.0,0.0
2008-09-18,0.043341774386062015,0.043341774386062015,0.0,0.0
2008-09-19,0.0402565630586833,0.0402565630586833,0.0,0.0
2008-09-22,-0.038236599989398545,-0.038236599989398545,0.0,0.0
2008-09-23,-0.01563263356626765,-0.01563263356626765,0.0,0.0
2008-09-24,-0.001977727730452905,-0.001977727730452905,0.0,0.0
2008-09-25,0.019656504245599393,0.019656504245599393,0.0,0.0
2008-09-26,0.0033824291161275166,0.0033824291161275166,0.0,0.0
2008-09-29,-0.08806776221769597,-0.08806776221769597,0.0,0.0
2008-09-30,0.0541746705821724,0.0541746705821724,0.0,0.0
2008-10-01,-0.004543988840816637,-0.004543988840816637,0.0,0.0
2008-10-02,-0.04029079197981711,-0.04029079197981711,0.0,0.0
2008-10-03,-0.013506522985628489,-0.013506522985628489,0.0,0.0
2008-10-06,-0.03851784119121027,-0.03851784119121027,-0.03851784119121027,0.0
2008-10-07,-0.05739484084336377,-0.05739484084336377,-0.05739484084336377,0.0
2008-10-08,-0.01133270253725105,-0.01133270253725105,-0.01133270253725105,0.0
2008-10-09,-0.07616709580816616,-0.07616709580816616,-0.07616709580816616,0.0
2008-10-10,-0.011759289177065702,-0.011759289177065702,-0.011759289177065702,0.0
2008-10-13,0.11580036951513706,0.11580036951513706,0.11580036951513706,0.0
2008-10-14,-0.005322136791994336,-0.005322136791994336,-0.005322136791994336,0.0
2008-10-15,-0.0903497780862258,-0.0903497780862258,-0.0903497780862258,0.0
2008-10-16,0.042507451399756535,0.042507451399756535,0.042507451399756535,0.0
2008-10-17,-0.006212826018106576,-0.006212826018106576,-0.006212826018106576,0.0
2008-10-20,0.04768490479313692,0.04768490479313692,0.04768490479313692,0.0
2008-10-21,-0.030799711659374562,-0.030799711659374562,-0.030799711659374562,0.0
2008-10-22,-0.06101246975642627,-0.06101246975642627,-0.06101246975642627,0.0
2008-10-23,0.012634041442215027,0.012634041442215027,0.012634041442215027,0.0
2008-10-24,-0.034511200543819176,-0.034511200543819176,-0.034511200543819176,0.0
2008-10-27,-0.03176435781413156,-0.03176435781413156,-0.03176435781413156,0.0
2008-10-28,0.10789005877973534,0.10789005877973534,0.10789005877973534,0.0
2008-10-29,-0.011079077098555157,-0.011079077098555157,-0.011079077098555157,0.0
2008-10-30,0.025803953710955563,0.025803953710955563,0.025803953710955563,0.0
2008-10-31,0.01536539816147986,0.01536539816147986,0.01536539816147986,0.0
2008-11-03,-0.0025290448588709546,-0.0025290448588709546,-0.0025290448588709546,0.0
2008-11-04,0.04082584363592434,-0.04082584363592434,0.04082584363592434,0.0
2008-11-05,-0.05267708721725084,0.05267708721725084,-0.05267708721725084,0.0
2008-11-06,-0.05026398151360678,0.05026398151360678,-0.05026398151360678,0.0
2008-11-07,0.028854638416884848,-0.028854638416884848,0.028854638416884848,0.0
2008-11-10,-0.012653163176065019,0.012653163176065019,-0.012653163176065019,0.0
2008-11-11,-0.02204067545102073,0.02204067545102073,-0.02204067545102073,0.0
2008-11-12,-0.05189390264262972,0.05189390264262972,-0.05189390264262972,0.0
2008-11-13,0.06921270805966984,-0.06921270805966984,0.06921270805966984,0.0
2008-11-14,-0.041699130810434304,0.041699130810434304,-0.041699130810434304,0.0
2008-11-17,-0.025810416464710606,0.025810416464710606,-0.025810416464710606,0.0
2008-11-18,0.00983837216243022,-0.00983837216243022,0.00983837216243022,0.0
2008-11-19,-0.06115557585198217,0.06115557585198217,-0.06115557585198217,0.0
2008-11-20,-0.06712293077105447,0.06712293077105447,-0.06712293077105447,0.0
2008-11-21,0.06324760339835156,-0.06324760339835156,0.06324760339835156,0.0
2008-11-24,0.06472253086203117,-0.06472253086203117,0.06472253086203117,0.0
2008-11-25,0.006550776705881445,-0.006550776705881445,0.006550776705881445,0.0
2008-11-26,0.03532812081997916,-0.03532812081997916,0.03532812081997916,0.0
2008-11-28,0.009643111965147444,-0.009643111965147444,0.009643111965147444,0.0
2008-12-01,-0.0892952436107991,0.0892952436107991,-0.0892952436107991,0.0
2008-12-02,0.03994067054843109,-0.03994067054843109,0.03994067054843109,0.0
2008-12-03,0.025836162084397873,-0.025836162084397873,0.025836162084397873,0.0
2008-12-04,-0.02930842710506598,0.02930842710506598,-0.02930842710506598,0.0
2008-12-05,0.03649941753675101,-0.03649941753675101,0.03649941753675101,0.0
2008-12-08,0.0383873487297306,-0.0383873487297306,0.0383873487297306,0.0
2008-12-09,-0.023117543162227583,0.023117543162227583,-0.023117543162227583,0.0
2008-12-10,0.01189418741207482,-0.01189418741207482,0.01189418741207482,0.0
2008-12-11,-0.0285240465920793,0.0285240465920793,-0.0285240465920793,0.0
2008-12-12,0.007028415417449585,-0.007028415417449585,0.007028415417449585,0.0
2008-12-15,-0.012685680143110334,0.012685680143110334,-0.012685680143110334,0.0
2008-12-16,0.05136026454446818,-0.05136026454446818,0.05136026454446818,0.0
2008-12-17,-0.009592862125632595,0.009592862125632595,-0.009592862125632595,0.0
2008-12-18,-0.021162683238924562,0.021162683238924562,-0.021162683238924562,0.0
2008-12-19,0.002936896236101161,-0.002936896236101161,0.002936896236101161,0.0
2008-12-22,-0.018302022695223075,0.018302022695223075,-0.018302022695223075,0.0
2008-12-23,-0.009717462330154691,0.009717462330154691,-0.009717462330154691,0.0
2008-12-24,0.005781143038123382,-0.005781143038123382,0.005781143038123382,0.0
2008-12-26,0.005356174910027267,-0.005356174910027267,0.005356174910027267,0.0
2008-12-29,-0.003872599599089699,0.003872599599089699,-0.003872599599089699,0.0
2008-12-30,0.024407112966569722,-0.024407112966569722,0.024407112966569722,0.0
2008-12-31,0.01415834135471683,-0.01415834135471683,0.01415834135471683,0.0
2009-01-02,0.03160806841181141,-0.03160806841181141,0.03160806841181141,0.0
2009-01-05,-0.004668357633531128,0.004668357633531128,-0.004668357633531128,0.0
2009-01-06,0.0078171328961949,-0.0078171328961949,0.0,0.0
2009-01-07,-0.030009615306130777,0.030009615306130777,0.0,0.0
2009-01-08,0.0033970727091503505,-0.0033970727091503505,0.0,0.0
2009-01-09,-0.021303029798827477,0.021303029798827477,0.0,0.0
2009-01-12,-0.02256412239141281,0.02256412239141281,0.0,0.0
2009-01-13,0.0017580587922576552,-0.0017580587922576552,0.0,0.0
2009-01-14,-0.03345987410426654,0.03345987410426654,0.0,0.0
2009-01-15,0.0013291817470242329,-0.0013291817470242329,0.0,0.0
2009-01-16,0.0075615769747268136,-0.0075615769747268136,0.0,0.0
2009-01-20,-0.052816102046715274,0.052816102046715274,0.0,0.0
2009-01-21,0.04349124562903017,-0.04349124562903017,0.0,0.0
2009-01-22,-0.015162323124874533,0.015162323124874533,0.0,0.0
2009-01-23,0.005377658256231044,-0.005377658256231044,0.0,0.0
2009-01-26,0.005553212391849582,-0.005553212391849582,0.0,0.0
2009-01-27,0.010925582519593302,-0.010925582519593302,0.0,0.0
2009-01-28,0.03355760738960489,-0.03355760738960489,0.0,0.0
2009-01-29,-0.03312017219917118,0.03312017219917118,0.0,0.0
2009-01-30,-0.022789134855526583,0.022789134855526583,0.0,0.0
2009-02-02,-0.0005327680035899229,0.0005327680035899229,0.0,0.0
2009-02-03,0.01583398827965876,-0.01583398827965876,0.0,0.0
2009-02-04,-0.007489510230927809,0.007489510230927809,0.0,0.0
2009-02-05,0.016365662661559144,0.016365662661559144,0.016365662661559144,0.0
2009-02-06,0.026896022529575125,0.026896022529575125,0.026896022529575125,0.0
2009-02-09,0.0014851935283901607,0.0014851935283901607,0.0014851935283901607,0.0
2009-02-10,-0.04912120013376109,-0.04912120013376109,-0.04912120013376109,0.0
2009-02-11,0.007954951041488467,0.007954951041488467,0.007954951041488467,0.0
2009-02-12,0.0017391659558319006,0.0017391659558319006,0.0017391659558319006,0.0
2009-02-13,-0.00999769580757559,-0.00999769580757559,-0.00999769580757559,0.0
2009-02-17,-0.0455590473632177,-0.0455590473632177,-0.0455590473632177,0.0
2009-02-18,-0.000950365594538094,-0.000950365594538094,-0.000950365594538094,0.0
2009-02-19,-0.01202402358417931,-0.01202402358417931,-0.01202402358417931,0.0
2009-02-20,-0.01141296456796903,-0.01141296456796903,-0.01141296456796903,0.0
2009-02-23,-0.034699008021163436,-0.034699008021163436,-0.034699008021163436,0.0
2009-02-24,0.04010331464253336,0.04010331464253336,0.04010331464253336,0.0
2009-02-25,-0.010657824039959851,-0.010657824039959851,-0.010657824039959851,0.0
2009-02-26,-0.01577984957375933,-0.01577984957375933,-0.01577984957375933,0.0
2009-02-27,-0.023564403426620917,-0.023564403426620917,-0.023564403426620917,0.0
2009-03-02,-0.04662016661802437,-0.04662016661802437,-0.04662016661802437,0.0
2009-03-03,-0.006406766626880556,-0.006406766626880556,-0.006406766626880556,0.0
2009-03-04,0.02375307342984989,0.02375307342984989,0.02375307342984989,0.0
2009-03-05,-0.04253230958224652,-0.04253230958224652,-0.04253230958224652,0.0
2009-03-06,0.0012160531897855709,0.0012160531897855709,0.0012160531897855709,0.0
2009-03-09,-0.010023669901070842,-0.010023669901070842,0.0,0.0
2009-03-10,0.06366302222212594,0.06366302222212594,0.0,0.0
2009-03-11,0.002445816877900686,0.002445816877900686,0.0,0.0
2009-03-12,0.04072863130673077,0.04072863130673077,0.0,0.0
2009-03-13,0.007739027671590959,0.007739027671590959,0.0,0.0
2009-03-16,-0.0035159251701146754,-0.0035159251701146754,0.0,0.0
2009-03-17,0.032139940837456527,0.032139940837456527,0.0,0.0
2009-03-18,0.020857940382711382,0.020857940382711382,0.0,0.0
2009-03-19,-0.012979162680767709,-0.012979162680767709,0.0,0.0
2009-03-20,-0.01976940007446848,-0.01976940007446848,0.0,0.0
2009-03-23,0.07075754864749229,0.07075754864749229,0.0,0.0
2009-03-24,-0.020415092769478838,-0.020415092769478838,0.0,0.0
2009-03-25,0.009626370531222062,0.009626370531222062,0.0,0.0
2009-03-26,0.02332036707485252,0.02332036707485252,0.0,0.0
2009-03-27,-0.020315519064124654,-0.020315519064124654,0.0,0.0
2009-03-30,-0.03481870365409789,-0.03481870365409789,0.0,0.0
2009-03-31,0.013129614663131228,0.013129614663131228,0.0,0.0
2009-04-01,0.01655660953977356,0.01655660953977356,0.0,0.0
2009-04-02,0.028727113604116505,0.028727113604116505,0.0,0.0
2009-04-03,0.00973177097925304,0.00973177097925304,0.0,0.0
2009-04-06,-0.008332367396142404,-0.008332367396142404,0.0,0.0
2009-04-07,-0.02385454246862917,0.02385454246862917,0.02385454246862917,0.0
2009-04-08,0.011783441230339475,-0.011783441230339475,-0.011783441230339475,0.0
2009-04-09,0.0380532568665477,-0.0380532568665477,-0.0380532568665477,0.0
2009-04-13,0.0025333694269418228,-0.0025333694269418228,-0.0025333694269418228,0.0
2009-04-14,-0.02006449158715151,0.02006449158715151,0.02006449158715151,0.0
2009-04-15,0.012549016706588034,-0.012549016706588034,-0.012549016706588034,0.0
2009-04-16,0.015538800404093056,-0.015538800404093056,-0.015538800404093056,0.0
2009-04-17,0.004969360746134077,-0.004969360746134077,-0.004969360746134077,0.0
2009-04-20,-0.04278974468970964,0.04278974468970964,0.04278974468970964,0.0
2009-04-21,0.021252059887909347,-0.021252059887909347,-0.021252059887909347,0.0
